Business Name,Business Category,Address,Email,Phone Number,Package ID,Business Description,Introducer Name,Introducer Source,Skype ID,Facebook,Twitter,Linkedin,Country
Tell Tarra,Theatre,"GB, United Kingdom. City, Gloucester London E6",info@telltarra.com,0207 515 6158,921,"<p>The UK's fastest growing innovative Black theatre company which not only presents some of the newest works by Britain's Black professional writers but also brings together some of the greatest minds from Britain's Black literary and theatrical world.</p><p>Established to celebrate and promote BritainÉ??s most talented writers this exciting company was the brain child of playwright/ singer/ songwriter JB Rose who elicited the help and expertise of the highly respected Director/Actress Angela Michaels. Tell Tarra exploded onto the theatrical scene in 2004 and has fast become renowned for its Writers' Festivals, showcases, networking events and high quality theatre productions.</p>",,Internet,,,,,UK
100 Black Men of London,Social Services,"CAN Mezzanine 49-51 East Road, London, N1 6AH",info@100bmol.org.uk,,921,"<p>The 100 Black Men of London is a community based charity led by Black men focusing on Mentoring, Education, Economic Empowerment, and Health &amp; Wellness. We call these our É??Four for the FutureÉ??.</p><p>Our programmes are varied and diverse, including our free and accredited Community Mentoring Programme, Leadership Development Programme, 100 Book Club, Black Heroes Walk and others. Each of our programmes serve a critical need within the community and allow us to work and interact with children and parents, who benefit from the passion and commitment of our members and volunteers.</p>",,Internet,,,,,UK
AfroDeityUK,Hair &amp; Beauty,Lower Ground Floor 20-22 Wenlock Road London N1 7GU,leilu@afrodeity.co.uk,,921,<p>AfroDeity Ltd. is an online store that retails∂ˇnatural∂ˇCaribbean Inspired hair and skin products. The ultimate goal is to help small farmers in the Caribbean reinvigorate the declining agricultural industry to stop a dependence on importation of essential foodstuff.</p><p>Our new product line the∂ˇLuxury 'Joliette' Collection∂ˇis made from oils and butters inspired by the Caribbean. Joliette is a luxury hair care brand for women of colour of style. Our luxurious blends not only look and smell amazing but give your hair the special care it needs with no harsh chemicals or artificial colourants.</p>,,Internet,,,,,UK
Hair Xpressions,Hair &amp; Beauty|Salons,509 Fulham Road London SW6 1HH,info@hairexpressions.org.uk,020 7384 5577,921,"<p>That vision has led to the creation of new techniques in weaving and braiding, winning of several awards in and the invention of products that have revolutionised weaving.</p><p>Hair Xpressions is the UKÉ??s leading specialist in hair extensions and well known for their innovative approach to styling. The salon has been in the forefront of change, pushing the boundaries in the search for more durable, versatile styling options for women with busy lifestyles. This approach has led to inventions that have revolutionised hairdressing, as well as several awards. </p>",,Internet,,,,,UK
Afridiziak,Theatre,"1 Clarence Street, Richmond Surrey TW9 2SA",info@afridiziak.com,0785 586 7778,921,<p>Afridiziak Theatre News Is An Online Publication Which Celebrates African-Caribbean Theatre.</p>,,Internet,,,,,UK
Tia's Hair Salon,Hair &amp; Beauty|Salons,"Tia's Hair Salon,72A Streatham Hill London SW2 4RD",tia@tiashairsalon.com,020 8623 9797,921,"<p>A</p><p>At Tia's we have a solid and loyal client base that we're happy to say grows and becomes more diverse week by week. We work predominantly with natural and transitional hair (hair that is being taken from chemically straight to natural) and offer everything: including locs; extensions; colour; cornrows; twists; plaits; dyes and treatments.</p><p>Never a place of exclusion, Tia's accepts that not all clients are ready to return to natural hair; however, after witnessing the simplicity and beauty of natural styling, we find many of the clients who come for hair straightening soon end up in the natural hair specialists' chairs.</p><p>Tia's salon prides itself in dispelling the stereotypes that go hand-in-hand with a visit to the hairdressers. Natural hair isn't treated as something to be tamed and settled, but is embraced as an attribute to be nurtured and decorated. Arriving in the morning doesn't mean you'll leave at midnight; the service is prompt and respectful of clients' schedules, space and comfort. Tia's staff are also courteous and most importantly, they love what they do.</p>",,Internet,,,,,UK
Afriderm,Beauty Consultants,PO Box 50079 London E7,info@afriderm.co.uk,,921,"<p>At Afriderm we have created a revolutionary formula especially designed</p><p>to work on dark skin.</p><p>∂ˇ</p><p>Based in London, Afirderm UK is the official distributor of the Afriderm range.</p>",,Internet,,,,,UK
Aakoma Skincare,Hair &amp; Beauty,"14 Crown Street, Chorley Lancashire PR7 1DX",wholesale@akomaskincare.co.uk,01332 546 960,921,"<p>Akoma works with the Akoma Cooperative Multipurpose Society in Bolgatanga, a poverty-stricken area in the Upper East Region of Ghana. Unemployment is high here and there have been few opportunities for the people in this village to improve their lives.</p><p>∂ˇWe have been working here since 2008, helping the local community improve their job prospects, their education and their health. It is our belief that we can do business in a way that benefits everybody É?? from our cooperative workers to our customers buying our products.</p>",,Internet,,,,,UK
Adjaye Associates,Architects,"The Edison,223É??231 Old Marylebone Road, London NW1 5QT",lucy@adjaye.com,"""020 7258 6140 """,921,"<p>Adjaye Associates was established in June 2000 by founder and principal architect, David Adjaye OBE. Receiving ever-increasing worldwide attention, projects range in scale from private houses, exhibitions and temporary pavilions to major arts centres, civic buildings and masterplans in Europe, North America, the Middle East, Asia and Africa. Renowned for an eclectic material and colour palette and a capacity to unfold cinematically, the buildings differ in form and style, yet are unified by their ability to challenge typologies and to generate a dynamic cultural discourse.</p>",,Internet,,,,,UK
Abronah Care Limited,Children's Services,"3 Trinity Road, Birmingham West Midlands B6 6AH",referrals@abronahcare.co.uk,0121 554 9077,921,"<p>Our vision is to work with the community to provide children's homes with an environment that is conducive to contemporary family life. Our passion is to invest in children for their future. In doing so, we believe that the young people in our care will move on into adulthood and be fully integrated as part of the community to function as a valuable and successful citizen.</p><p>Our aim is to actively promote and progress the assessed development stages of the young person by working in partnership with families, placing authorities, supporting agencies and other stakeholders. We aim to use the necessary resources and ideas to provide services to meet the young person's needs, while ensuring best outcomes.</p><p>We are based in the West Midlands. Our homes are registered with Ofsted and are for young people from 8 to under 18. We provide care for both genders in a nurturing and supportive environment, with a trained staff team who are culturally sensitive.</p><p>We accommodate long/medium/short term placements for children, young people and young adults (16+). We deliver an effective programme of change which supports young people in education, training and employment in the community, with the focus to achieve a positive outcomes.</p>",,Internet,,,,,UK
Afro Caribbean Finance Forum,Education,"CAN Mezzanine, 49-51 East Road, London, N1 6AH",info@acdiversity.org,0207 250 8148,921,"<p>African &amp; Caribbean Diversity was founded in 1990 by a group of black professionals whose shared vision was of a dynamic organization that would promote the entry, development and advancement of its members into business organizations. In doing this, it would make a positive contribution to the African and Caribbean communities and to the economy of the UK. Today, we are the leading membership organization of its kind in Europe.</p>",,Internet,,,,,UK
Ag Alexandra Galleries,Agriculture|Arts,340-344 Camberwell New Road London SE15 6TU,clem@alexandragalleries.com,44 (0)20 8249 5807,921,"<p>Alexandra Galleries was founded over 15 years ago with a mission to engage, cultivate and educate diverse audiences about the work of Black Artists and arts of the African Diaspora.Working with international artists and publishers, we proudly promote a rich and diverse range of carefully selected art, of different genres and styles that reflects the black experience - at affordable prices.</p><p>We pride ourselves in having an artwork for every taste and budget, whether that be an original art work by one of our favourite black artists or a lithographic print of a classic work.</p><p>Art at home or in the office is a great way of enhancing your environment and makes a timeless and special gift for friends and family. At Alexandra Galleries we specialise in helping you to find and buy the right art work, print or limited edition to suit your needs.We are also one of the market leaders in following and tracking upcoming Black British Art and, with this field becoming ever more popular, buying a piece of art from Alexandra Galleries can not only provide many years of pleasure but may also prove to be a sound investment.Please feel confident that when you shop with Alexandra Galleries, you are purchasing art from a well established organisation that strives to ensure the highest level of customer service at all times.</p>",,Internet,,,,,UK
Amina Kadia,Hair &amp; Beauty,"Amina Kadia,9 Frognal Parade,158 Finchley Road,Hampstead London NW3 5HH",info@aminakadia.com,020 8128 9716,921,"<p>Since opening the salon in 1994, we've established a reputation to be proud of as one of the leading European and Afro hairdressers in London. Our director and senior stylist has over 25 years' experience styling and caring for Afro and European hair.</p><p>When we aren't styling the hair of local celebrities, we are welcoming back our regular customers who return to use our services time and time again, thanks to our reliability and great results. We also enjoy meeting new customers who have heard about our good name via word of mouth.</p>",,Internet,,,,,UK
Aims Acccounting,Accountants,"AIMS Partnership Ltd, 3 Park Road, London, NW1 6AS",samantha.webber@aims.co.uk,020 7616 6629,921,<p>We're different and we enjoy doing things differently. We enjoy talking to you which is why we come to meet you at your convenience so that you can concentrate on running your business. It is as simple as that: you get the right service for you and your business.</p><p>AIMS Accountants for Business are the largest network of independent qualified accountants throughout the UK offering unique services tailored to suit the needs of small to medium sized businesses (SME). You benefit from our experience and successful approach while dealing with a market leader.</p><p>Look no further. Locate your nearest accountant and find out for free how we can start saving you and your business time and money.</p>,,Internet,,,,,UK
Arcola Theatre,Theatre,24 Ashwin Street London E8 3DL,technical@arcolatheatre.com,020 7503 1646,921,"<p>Locally engaged and internationally minded, Arcola stages a diverse programme of plays, operas and musicals. World-class productions from major artists appear alongside cutting-edge work from the most exciting emerging companies.</p><p>Arcola delivers one of LondonÉ??s most extensive community engagement programmes, creating over 5000 opportunities every year. By providing research and development space to diverse artists, Arcola champions theatre thatÉ??s more engaging and representative. Its pioneering environmental initiatives are internationally renowned, and aim to make Arcola the worldÉ??s first carbon-neutral theatre.</p>",,Internet,,,,,UK
Bamboula Jerk Kitchen,Restaurant,12 Acre lane brixton London SW2 5 SG,info@bamboulas.net,2077376633,921,<p>Caribbean Food Based Restaurant in UK.</p>,,Internet,,,,,UK
Amanda Wright Private Coaching,Acting Coach,"Goat Street Gallery, 28 Goat Street, St Davids",info@amandawright.org.uk,078900 13830,921,"<p><br />Amanda is a London-based actor, freelance audio describer, acting coach and playwright.</p><p>Since graduating from the 3 year BA Acting course at Central School of Speech &amp; Drama in 2003 Amanda has established herself as an innovative, creative and ambitious theatre practitioner.</p><p>Amanda is founder and Director of Bridge Arts &amp; Culture</p>",,Internet,,,,,UK
CAKES BY MONICA-LOUISE,Cake Makers,"Maida Vale, London",cakesbymonica-louise@gmail.com,07956 676 660,922,"<p><strong>Cakes By Monica-Louise ∂ˇis a growing business offering high quality, home baked, hand decorated wedding and celebration cakes to clients throughout London∂ˇ∂ˇand∂ˇthe surrounding∂ˇlocal area. The company, which is based in Maida Vale, prides itself on its excellent customer service from the beginning to the end!.∂ˇStriving to meet your needs and requirements for that∂ˇ""SPECIAL""∂ˇ∂ˇday/∂ˇOCCASION /EVENTS</strong><strong> /CAKE FRIDAY IN THE∂ˇ OFFICE !∂ˇ delivering a wide range of mouthwatering flavours∂ˇof∂ˇcakes/ cupcakes∂ˇusing fresh and unique sourced ingredients directly from the Caribbean!!! ∂ˇI cater for children's parties and Weddings and so much more....................!</strong>[ARForms id=120] [addtoany url=""http://www.blacklinks.co.uk/listing/maida-vale-london-cakes-by-monica-louise/"" title=""CAKES BY MONICA-LOUISE GIVEAWAY!""]</p>|",Opal Prince,Person,,,,,UK
Becky - Event Entertainer Hostess,Events &amp; Media,"Broad Lane, London",Beckyhostess@gmail.com,,922,<p>Event entertainer hostess∂ˇ</p>,,Person,,,,,UK
Porky's Wine Bar,Bars|Restaurant,"23-27 Sternhold Avenue, London, England SW2 4PA",info@porkyswinebar.co.uk,020 8671 3424,921,"<p>Takes Reservations, Walk-Ins Welcome, Good For Groups, Take Out, Catering and Outdoor Seating. We do Dinner and Drinks.</p>",,Other,,,,,UK
Portobello Dance School,Schools,"Tabernacle, Powis Square, Notting Hill",info@portobellodance.org.uk,07947 484 021,921,"<p>Portobello Dance is a community initiative on the international stage. Through dance education and events, our established organisation runs and participates in a variety of activities É?? locally, nationally and beyond.</p><p>Based in North KensingtonÉ??s diverse Notting Hill, Portobello Dance School is a popular weekend destination offering children from 3yrs to adults training in Classical Ballet, Tap,Street and Salsa.</p>",,Other,,,,,UK
Potential U,Fashion,"Potential U Jackson House Station Road Chingford, London",style@potential-u.co.uk,07956 907 153,921,"<p>Potential U is Style and Image Consultancy that helps women achieve Style and Confidence with their wardrobe! Her consultancy offers affordable style consultations; Personal Styling, Image make over's, Personal shopping, Wardrobe detox, Colour analysis, Ladies Colour &amp; style parties etc.</p>",,Publication,,,,,UK
Precious,Magazine,"c/o Foluke Akinlose, One Alfred Place, 1 Alfred Place, London",info@preciousonline.co.uk,7950814371,921,"<p>Precious is an online magazine, network and resource for women of colour. We launched in 1999 and were the first publication of its kind to launch in the UK. Our aim is to be the premier destination for women of colour on the web.</p>",,Other,,,,,UK
Precious Wilson,Music,"22 Notting Hill Gate,Suite 82, London, England",contact@preciouswilson.com,44 (0) 845 468 0245,921,"<p>Precious has had her own BBC TV special in the UK called É??THE VOCAL TOUCHÉ?ù. As well as having the talent for a variety of television and stage work she astounded theatre land with the hit musical É??BLUES IN THE NIGHTÉ?ù Other performances include shows in Monte Carlo, numerous concert tours and TV work in both Eastern Europe including the Kremlin, and continental Europe. She has participated in a Royal Variety Show in the presence of HRH QUEEN ELIZABETH of the United Kingdom, and a member of the SAUDI ROYAL FAMILY.</p>",,Other,,,,,UK
Prescience Productions,Consultants|Media Services,Fast Hosts LTD. South London,yvonne@prescienceproductions.com,,921,"<p>Prescience is an integrated media company that focuses on film and television production and financing. Launched in 2004, it has provided over ∂ú300m of film finance for independent UK and US productions, including multiple Oscar winner The KingÉ??s Speech, cult classic The Guard and Sin City 2, the highly anticipated sequel to the 2005 hit.</p>",,Other,,,,,UK
Raw Media Ltd,Advertising &amp; Marketing,"Allum House, Stowey Street, Poundbury, Dorchester.",peter.wyrill@rawmedia.co.uk,01305 259444,921,"<p>We are a Press and Media, Fundraising, Events Production, PR &amp; Marketing Consultancy specializing in Creative Arts PR, Business and Organizational Development, Diverse Mulch-cultural Audiences and hard to reach communities.</p>",,Other,,,,,UK
Reflexion Associates,Training &amp; Development,"250 King's Road | Kensington, London",jenny@reflexion-uk.co.uk,0844 776 4744,921,"<p>Our services are evolving all the time to meet the needs of our clients, we love to work with you and co-create development that will make a real difference and provide a return on your investment.</p>",,Other,,,,,UK
Remiele Ltd,Hair &amp; Beauty,"1 New Road,Grays, Essex,",hello@remiele.com,44 (0)844 586 8594,921,<p>Welcome to Remiel. we provide women of all races with fabulous virgin Remy hair extensions. We supply directly to individual customers and hair suppliers.</p>,,Other,,,,,UK
Revive Holistic and Beauty Therapies,Hair &amp; Beauty,"3 Stockport RoadHyde, Manchester.",mail@reviveholisticbeauty.com,0161 476 3301,921,<p>We offer a wide choice of relaxing massage &amp; holistic or pampering beauty treatments plus holistic health &amp; wellness coaching sessions (also available via Skype) in Central Stockport.</p>,,Other,,,,,UK
Richard Samson Chartered,Accountants,"21 Coldharbour Lane, London",richard@richardsamson.co.uk,44 (0) 207 924 0285,921,"<p>We offer you value for money, practical, professional services.</p><p>Our Mission is: ""To enable our clients to operate effectively in local and global markets""</p><p>We provide a comprehensive service based on an holistic view of business, which will assist clients at each stage of the business development cycle; beginning with concept development and continuing with our complete range of services which includes:</p><p>Accountancy<br /> Bookkeeping<br /> Income Tax Returns<br /> Income Tax Refunds<br /> Self Employed Accounts<br /> Corporation Tax<br /> Self Assessment<br /> VAT<br /> Mortgages<br /> Secured Loans<br /> Company Formation<br /> Business Planning<br /> Management Consultancy<br /> Contract Publishing<br /> Word Processing <br /> Commercial Agency<br /> Desktop Services</p>",,Other,,,,,UK
Rise Books,Education,"41A High Street,Cowbridge, South Glamorgan",risebooks@aol.com,07765 651747,921,<p>We are specialized in education.</p>,,Other,,,,,UK
Fe'Dance UK,Dance,"179 Manchester Road, London",info@fedanceuk.org,44(0)161 881 6168,921,"<p>FE' DANCE UK works to develop creative excellence and exposes young people to a variety of art forms, creating innovative and imaginative work by and for young people throughout the North West Region and the UK. Using a holistic approach through the arts, FE' DANCE UK also develops personal, inter-personal and academic skills.</p><p>∂ˇ</p>",,,,,,,UK
Fe'Dance UK,Dance,"179 Manchester Road, London",info@fedanceuk.org,44(0)161 881 6168,921,"<p>FE' DANCE UK works to develop creative excellence and exposes young people to a variety of art forms, creating innovative and imaginative work by and for young people throughout the North West Region and the UK. Using a holistic approach through the arts, FE' DANCE UK also develops personal, inter-personal and academic skills.</p><p>∂ˇ</p>",,,,,,,UK
First Choice Bakers,Bakeries,"Unit 6,Mitcham Industrial Estate,Streatham Road,",info@firstchoicebakers.co.uk,0207 737 2766,921,"<p>First Choice Bakers was founded in 1995 and is one of the UK's leading producers of Jamaican patties and one of the most recognised names in the pattie industry.</p><p>∂ˇ</p><p>We have expanded into one of the fastest growing wholesale distributors in London.</p><p>∂ˇ</p><p>All our goods are produce by ourselves from original raw materials. We use traditional techniques and the finest quality ingredients to create a tantalising selection of Patties, Cakes, Buns, Breads, Confectionery and other specialities.<br />First Choice Bakers is the producer of the finest quality Jamaican Patties<br />in the UK.</p><p><br />We base our business on quality and a passion to produce a product<br />that customers not only enjoy but will remember and recommend.<br />Over 90% of all our business is generated through word of mouth recommendation, so clearly our products speak for themselves.</p><p><br />Our Patties are now one of the biggest selling savoury snacks in restaurants,<br />schools, fish &amp; chip shops, takeaways and general convenience stores.</p><p>∂ˇ</p>",,,,,,,UK
Always Forever Weddings,Wedding Services,"Kingswood Bristol South Gloucestershire, BS15 4AG",elaine@always-foreverweddings.co.uk,7971083678,921,"<p>Creating unique weddings and events across - Bristol, Somerset, The West Country, South West∂ˇand South Wales</p>",,,,,,,UK
Kosibah,Wedding Services,"Studio 7, 44 St Paul's Crescent, London, NW1 9TN",designer@kosibah.co.uk,020 7424 8832,921,<p>Designer wedding dresses and couture evening wear.</p>,,,,,,,UK
Epiphany Global Enterprises,Wedding Services,"68 Munro House, Murphy Street, Lambeth, London, SE1 7AL",info@epiphanyge.co.uk,07958 766 031,921,"<p>We are a team that are passionate about weddings and the fine details that go into producing the beautiful wedding day that you desire. We are driven in resourcing the best products, venues and services to give you the dream wedding you've always hoped for. We can also provide a bespoke service at your request. Just call or email and let us know what you want.<br /> <br />We aim to make your day as seamless as possible through efficiency, organisation, attention to detail and most importantly, communication. The planning process should be as enjoyable for you both as the day itself.</p><p>We will listen to your thoughts, ideas and how you want to design your wedding. It's your day! Our contribution will manifest through our expert knowledge and essential guidance throughout, to make certain that your day is personalised and unique in every way.</p>",,,,,,,UK
First Choice Bakers,Bakeries,"Unit 6,Mitcham Industrial Estate,Streatham Road,",info@firstchoicebakers.co.uk,,921,"<p>First Choice Bakers was founded in 1995 and is one of the UK's leading producers of Jamaican patties and one of the most recognised names in the pattie industry.</p><p>∂ˇ</p><p>We have expanded into one of the fastest growing wholesale distributors in London.</p><p>∂ˇ</p><p>All our goods are produce by ourselves from original raw materials. We use traditional techniques and the finest quality ingredients to create a tantalising selection of Patties, Cakes, Buns, Breads, Confectionery and other specialities.<br />First Choice Bakers is the producer of the finest quality Jamaican Patties<br />in the UK.</p><p><br />We base our business on quality and a passion to produce a product<br />that customers not only enjoy but will remember and recommend.<br />Over 90% of all our business is generated through word of mouth recommendation, so clearly our products speak for themselves.</p><p><br />Our Patties are now one of the biggest selling savoury snacks in restaurants,<br />schools, fish &amp; chip shops, takeaways and general convenience stores.</p>",,,,,,,UK
Allied Bakeries,Bakeries,"Allied Bakeries, Kingsmill Place, Vanwall Road,Maidenhead,",careline@alliedbakeries.co.uk,,921,"<p>We're the people who make top 10 UK grocery brand Kingsmill as well as Burgen, Allinson and Sunblest. You know us through our wholesome white, wholemeal and seeded breads that offer delicious options to suit every family member - and our rolls, pancakes, crumpets, muffins, hot cross buns, wraps and other delicious bakery products.</p><p>We're one of three divisions of Allied Milling and Baking, which in turn is a part of Associated British Foods (ABF) plc, a major international business with a turnover of ∂ú12.3bn and close to 106,000 employees working in 47 countries.</p><p>In the UK, well-known ABF brands include: Twinings, Silver Spoon, Primark, Ryvita, Ovaltine, Patak's and Jordans Cereals.</p><p>We have lots of talented people at Allied Bakeries, all of them keen to provide the best products and services to our customers and consumers nationwide based on a clear understanding of their needs for a great range, great service and availability today and tomorrow.</p><p>To us, being one of the UK's leading bakery businesses, with brands that are a key part of a balanced nutritious diet, is a privilege that spurs us on to do even more, even better. As a company whose goal is to ""be proud of the way we do business"", we deliver only the best!</p>",,,,,,,UK
Ladies Love Lace,Hair &amp; Beauty,"53 Kings Rd, Old Trafford, Manchester M167QZ",info@ladieslovelace.com,08448 22 77 22,921,"<p>Ladies Love Lace are a retailer of handmade lace wigs. Based in the UK we have a boutique in Manchester and fully trained and professional consultants in London and Cardiff. Lace wigs are a great solution for most types of hair loss. Discreet and natural looking they are ideal if you are looking for a change of colour, style or length without making a permanent change.</p>",,,,,,,UK
Mr and Miss Black and Beautiful,Youth Arts &amp; Education,"PO BOX 51261,Kennington, London SE11 4SW",contacts@mrandmissblackandbeautiful.com,,921,"<p>Mr and Miss Black and Beautiful is∂ˇa Non-Profit Community focused Social Enterprise led by Young People for Young People based in the Borough of Lambeth.</p><p>We want to create a youth organisation with a difference. This organisation encourages young people from underprivileged and N.E.E.T sector backgrounds to engage with and discover potential careers.</p><p>Over the past ten years, we have helped over forty young people gain employment in professions such as politics, fashion, law and photography.</p><p>We hope that our workshops will empower and create positive energy among young people so they can take their first steps toward successful careers.</p><p>At Mr and Miss Black &amp; Beautiful it's all about young people finding their strengths and having fun at the same time.</p><p>We use Ambassadors from the community who have been successful in their own field and can now inspire young people.</p>",,,,,,,UK
New Ham Classic 10k,Youth Arts &amp; Education,"Southwark Street, London SE1",racedirector@newhamclassic10k.com,44 20 8257 4505,921,<p>New Ham Classic 10K is responsible for the∂ˇextermination of Vespa simillima∂ˇ</p>,,,,,,,UK
Amroth Media Ltd,Publishers &amp; Publications,"School House, Harbertonford, Devon TQ9 7SZ",enquiries@amrothmedia.com,44 (0) 1803 731053,921,"<p>Amroth Media Ltd∂ˇis a global digital publishing group.∂ˇWe specialise in recruitment and real estate publishing, serving content to over a hundred countries worldwide. Our aim is to provide fast and easy access for our visitors to millions of jobs and properties globally.</p>",,,,,,,UK
Domain Help is provided,Website Designer,"c/o The Internet Business Ltd Havelock House Ormeau Road, Belfast Co BT7 1EB",support@tibus.com,,921,"<p>Domain Help is provided as a service to Registrants of domains purchased through the Tucows Domain Provider network. This site contains information on how to find your Domain Provider, and information about how certain aspects of domain names function.</p>",,,,,,,UK
Black British Business Awards,Events &amp; Media,"Bradford, West Yorkshire BD1 1TH",info@thebbbawards.com,,921,"<p>∂ˇThe Black British Business Awards∂ˇis∂ˇthe only premium awards programme that recognises, rewards and celebrates exceptional performance and outstanding achievements of black people in businesses operating in Great Britain.</p>",,,,,,,UK
Express Wills &amp; Trusts,Attorney at Law,"5 Beacon Court, Birmingham Road, Birmingham B43 6NN",express_wills@yahoo.com,7985246709,921,"<p>Express Wills &amp; Trusts's attention to service and detail has made us an industry leader. With a wide range of products and over 40 years of industry experience we provide friendly, efficient and professional executorship, trustee and attorney services, with competitive, transpararent pricing. You're sure to find exactly what you're looking for!</p>",,,,,,,UK
Product business,Food Distributors,"2970 Mileview Rd, West Bend WI 53095",gmcshane@producebusinessuk.com,44 (0) 20 7097 1270,921,<p>Food Distributors</p>,,,,,,,UK
wearebang,Radio Stations,"2nd Floor, 89-93 High Street, Harlesden, London NW10 4NX",info@wearebang.com,0208 963 9566,921,<p>BANG Radio (formerly known as Life FM) is a community radio station that was established in 2001.∂ˇ</p>,,,,,,,UK
John Ferguson Photography,Photographers,"1 London Bridge Street, London SE1 9GF",info@johnferguson.co.uk,,921,<p>John Ferguson Documentary &amp; Commercial Photography</p>,,,,,,,UK
Divine Inspirations Production,Religious Organisation,"52 Kings Rd, Old Trafford, London SE11 4SW",admin@dynkfilms.com,7950250756,921,<p>This∂ˇis a Private Limited Company registered in United Kingdom</p>,,,,,,,UK
Danceafreaka,Dance,"jazz, street dance Lambeth, London SW9 9SP",info@danceafreaka.com,020 8123 1927,921,"<p>Danceafreaka was conceived by Ancestral Hands in 2005 and launched in May 2006.</p><p>Ancestral Hands are a London based company who specialise in African drumming and dance. We facilitate workshops, classes, corporate bonding and performances.</p><p>We aim to promote and enrich African culture in educational and corporate institutions through hand drumming.</p>",,,,,,,UK
Primavera Fitness,Dance,"60 Windsor Avenue, London SW19 2RR",info@primaverafitness.com,07921 293 074,921,"<p>Primavera Fitness was established in 2009 by British born dance and yoga enthusiast of Brazilian heritage. Our designs are innovative, fresh with splashes of vibrant colours, transporting you to the tropical continent. Our design team stays faithful to its original Samba, drawing on inspiration from nature, the Sun, Sea and all things beautiful. From our basic range to our special collections, we produce garments youÉ??ll be proud to wear. The Primavera Fitness style is designed with the ultimate aim of instilling confidence not only to perform at the gym or your yoga class but to perform in your daily life. Our special collections are tailored for style, durability and comfort, using performance enhancing fabrics such as Santa Constancia Supplex -an advanced technological fabric which shapes the body with greater firmness, giving greater support during exercise. Soft to touch, our collections are associated with comfort, colour and innovative designs. The brand has relaunched, after working on the London 2012 Games, and brings this experience to the brand. - See more at: http://www.primaverafitness.com/about/#sthash.PoGbsSEb.dpuf</p>",,,,,,,UK
TonyDADA - The UK Empowerment Coach,Education &amp; Training|Life Coach|Mentoring|Personal Development|Training &amp; Development|Youth Arts &amp; Education|Youth Business Training,"37, Block 17 Hardwicks Square SW18 4AG",tony@tonydada.com,,922,"<p>Tony DADA - The UK Empowerment Coach is a creative social entrepreneur, singer, songwriter, author and former senior executive within the education system. His creativity has led him to meetings with the heads of both Apple UK and Loreal as well as the staging of projects which have been supported by The Home Office, the Mayors Office, The British Army, Island Records, Yamaha, Channel 4, and many others, including more recently NatWest &amp; HSBC Banks as he offers support to aspiring Entrepreneurs and creatives.</p><p>He is also the mastermind behind projects that have provided the springboard for music acts such as Leona Lewis, Alexandra Burke, JLS and many others.</p><p>Tony uses a variety of tools in his empowerment portfolio which include:</p><p>1. The Award winning book, The GPS System É?? 7 Universal Principles for Growing Personal Success. A collection of Inspirational true story drawn from some of his Mentees over the last 20 years.<br />2. The Grow Personal Success (GPS) Mentoring Programme: A 12-week acceleration 1-2-1 mentoring and coaching programme focused on<br />Helping individuals identify their unique vision of success through their natural talents, abilities and unique gifts.<br />3. The Get R.I.C.H (Realizing the Impossible Creating Hapiness) Doing what you love events incorporating ""GET REAL Talks"" a series of frank talks on on topics effecting our community from a variety of guest speakers.</p><p>4. Motivational and Inspirational∂ˇ Speaker</p>",Andrew Green,Person,skype:tonybiola?call,http://facebook.com/Anthony DADA,,,UK
Sackville Travel,Travel Services,"203 Stockwell Rd, London",sales@sackvilletravel.com,020 7326 7676,921,"<p>Sackville Travel Services Ltd has been established since 1976 and is based in Brixton, South London. Sackville Travel sells flights &amp; holidays worldwide specializing in Africa &amp; The Caribbean.∂ˇ</p>",,Other,,,,,UK
Sankofa Exchange Limted,Investment Firm,"New Broad Street House, 35 New Broad St, London, EC2M 1NH, United Kingdom",info@sankofa.co.uk,4 115 911 0111,921,"<p>At Sankofa Exchange Limited (SEL) we have over 25 yearsÉ?? experience in providing leading-edge solutions to all areas of the public and private sectors. Our public-sector clients include key central government departments, the NHS, local authorities, the media, housing associations, universities and major charities. Our private-sector practice is focused on the large PLCs, professional services, the media and small business.</p>",,Other,,,,,UK
Satya Capital Ltd.,Investment Firm,"35 Portman Square,London, W1H 6LR,England",info@satyacapital.com,44 (0)20 7535 5080,921,"<p>Our objective is to maximize returns for our investors. We do this by helping to build successful growth businesses, with financial, strategic and operating support. Where possible we pursue regional and pan-African opportunities.</p><p>We provide primarily growth and expansion capital, and target investments of between $20m and $150m. Our relationships and experience can facilitate both larger equity investments together with access to debt capital.</p>",,Other,,,,,UK
Saveware kingdom,Electronic Services,"Unit 2,122-128 Barr Street,Hockley, West Midlands, B19, 3DD, England",info@saveware.co.uk,1214488272,921,<p>We offer a wide variety of phones and many other electronics.</p>,,Other,,,,,UK
Shah Kazemi &amp; Bowry,Accountants,"Shah Kazemi & Co, 163 Herne Hill, London, England SE24 9LR",enquiries@skco.co.uk,020 7733 3337,921,"<p>Shah Kazemi &amp; Co is a well established, progressive firm of Chartered Certified Accountants, Registered Auditors and Tax Advisers. Based in Herne Hill, South London, we service clients in and around London, the UK and further afield.</p><p>Established in 1958, London Accountants Shah Kazemi &amp; Co boast experienced accountancy, audit and taxation professionals that have extensive experience in various business sectors. As a client of Shah Kazemi &amp; Co you will enjoy good communication from a partner as well as their support team, all familiar with your particular wishes and needs. We will also keep you well informed to ensure full statutory compliance.</p>",,Other,,,,,UK
